NAME	TITLE	SCORE	
BBC3	Bbc3	-0.049807448	
UBALD2	Ubald2	-0.05075785	
ACSL3	Acsl3	-0.05102979	
PALB2	Palb2	-0.051049944	
PLEKHO1	Plekho1	-0.051362995	
PSME1	Psme1	-0.051423684	
KLHL11	Klhl11	-0.05172021	
MAFG	Mafg	-0.051806428	
FUS	Fus	-0.05180995	
MAF	Maf	-0.05191902	
DBF4	Dbf4	-0.052075673	
B4GALT1	B4galt1	-0.052170906	
PLEC	Plec	-0.052334465	
CDK6	Cdk6	-0.052649144	
WNT5B	Wnt5b	-0.052984323	
KDM3B	Kdm3b	-0.053018946	
ICOS	Icos	-0.053075064	
SFR1	Sfr1	-0.05313779	
SYT11	Syt11	-0.05342859	
WHRN	Whrn	-0.053444784	
EGF	Egf	-0.05354649	
SLC25A40	Slc25a40	-0.053555418	
PSIP1	Psip1	-0.053625982	
PARP9	Parp9	-0.05371034	
BRCA1	Brca1	-0.053780332	
EPCAM	Epcam	-0.053961426	
ZSCAN25	Zscan25	-0.054048363	
TNRC6A	Tnrc6a	-0.054271683	
CYBA	Cyba	-0.05428048	
SLK	Slk	-0.054359116	
CAPRIN2	Caprin2	-0.054373987	
RANBP6	Ranbp6	-0.054379143	
TCF7	Tcf7	-0.054738715	
SKIL	Skil	-0.055105746	
GATA3	Gata3	-0.055285033	
CD86	Cd86	-0.055303536	
RDH12	Rdh12	-0.055681746	
EIF2S2	Eif2s2	-0.055767607	
SCLT1	Sclt1	-0.055884793	
MPHOSPH8	Mphosph8	-0.056145288	
CELSR2	Celsr2	-0.056477785	
RAD18	Rad18	-0.05655764	
TAPBP	Tapbp	-0.056570694	
OR2Z1	Olfr373	-0.05699092	
PCF11	Pcf11	-0.057162877	
TMX4	Tmx4	-0.057445485	
MARCH7	March7	-0.057484936	
CMTM7	Cmtm7	-0.05774166	
CACNA2D2	Cacna2d2	-0.057868175	
RPL37A	Rpl37a	-0.05799233	
TUBB2A	Tubb2a	-0.058215193	
XAF1	Xaf1	-0.05839472	
FXYD5	Fxyd5	-0.058398116	
KLF3	Klf3	-0.05851332	
CCP110	Ccp110	-0.058705878	
RRAGD	Rragd	-0.05880386	
CHIC1	Chic1	-0.059199028	
SPEN	Spen	-0.05956022	
NKD2	Nkd2	-0.059569128	
ZNF416	Zfp418	-0.059602473	
TAF3	Taf3	-0.0596192	
PCM1	Pcm1	-0.05966944	
KDM6B	Kdm6b	-0.059989505	
DSTYK	Dstyk	-0.060308117	
FRRS1	Frrs1	-0.060622364	
PHF20L1	Phf20l1	-0.060697976	
CMPK2	Cmpk2	-0.061147746	
HIVEP1	Hivep1	-0.06140824	
PRKCA	Prkca	-0.061409995	
ECT2	Ect2	-0.061714225	
CEP97	Cep97	-0.061773263	
PATJ	Patj	-0.06179115	
BSN	Bsn	-0.061806045	
KIFAP3	Kifap3	-0.061940935	
GZMM	Gzmm	-0.062041353	
SLFN5	Slfn5	-0.062215514	
ST8SIA6	St8sia6	-0.06225307	
ETV3	Etv3	-0.06259593	
NBEAL1	Nbeal1	-0.06277335	
KCNAB1	Kcnab1	-0.0629594	
UPRT	Uprt	-0.063002214	
ITGA6	Itga6	-0.06312345	
CASP8AP2	Casp8ap2	-0.0631339	
RARG	Rarg	-0.063240685	
CCDC157	Ccdc157	-0.06350283	
ATP1B3	Atp1b3	-0.06375632	
HNRNPR	Hnrnpr	-0.06391225	
TGS1	Tgs1	-0.064145185	
RTP4	Rtp4	-0.06424796	
LGALS3BP	Lgals3bp	-0.0643422	
TBC1D19	Tbc1d19	-0.06435483	
RNF138	Rnf138	-0.064534776	
NIM1K	Nim1k	-0.06502833	
MCUB	Mcub	-0.06536636	
CCDC82	Ccdc82	-0.06548775	
BCL7A	Bcl7a	-0.06564158	
RASGRP2	Rasgrp2	-0.06570614	
RGS12	Rgs12	-0.06595698	
CEP170	Cep170	-0.06603665	
PLAC8	Plac8	-0.06614232	
TMEM245	Tmem245	-0.066319436	
NDUFAF4	Ndufaf4	-0.06640016	
CARF	Carf	-0.06644612	
TMEM237	Tmem237	-0.06669227	
ANKRD44	Ankrd44	-0.06700715	
PPP1R15A	Ppp1r15a	-0.06730935	
MYO19	Myo19	-0.067522556	
UTP14C	Utp14b	-0.06775274	
RBBP8	Rbbp8	-0.06784813	
TXNIP	Txnip	-0.068091944	
CRLF3	Crlf3	-0.06819431	
WNT4	Wnt4	-0.06861156	
SP4	Sp4	-0.06916882	
GBP3	Gbp2b	-0.06989062	
DHCR24	Dhcr24	-0.07014016	
INPP4B	Inpp4b	-0.07024362	
ST8SIA1	St8sia1	-0.07070922	
LPP	Lpp	-0.07096781	
TUBGCP5	Tubgcp5	-0.07123065	
HERC6	Herc6	-0.07127614	
PRKAB2	Prkab2	-0.07127669	
TBC1D32	Tbc1d32	-0.07138264	
ATAD2	Atad2	-0.07148915	
SGMS1	Sgms1	-0.071504086	
HOXA7	Hoxa7	-0.07162687	
ZNF267	D3Ertd254e	-0.07162853	
C11orf71	Gm5617	-0.072053425	
PRSS41	Prss41	-0.072703645	
SELENOI	Selenoi	-0.07272409	
CD55	Cd55	-0.072748035	
MYBBP1A	Mybbp1a	-0.07275286	
ARRDC4	Arrdc4	-0.07339673	
LDHB	Ldhb	-0.07363318	
RNF157	Rnf157	-0.07424702	
CEP295	Cep295	-0.0744048	
CD99L2	Cd99l2	-0.074519604	
NFAT5	Nfat5	-0.07459616	
IWS1	Iws1	-0.07467533	
PER2	Per2	-0.074771464	
HIST1H3D	Hist1h3a	-0.074963115	
MYO5A	Myo5a	-0.07552902	
NAP1L1	Nap1l1	-0.07592489	
PSMB8	Psmb8	-0.07597187	
JADE1	Jade1	-0.07620392	
FAAH	Faah	-0.0762332	
PGPEP1L	Pgpep1l	-0.0763114	
ITGA1	Itga1	-0.076322034	
POLR3F	Polr3f	-0.076419525	
NACC2	Nacc2	-0.07678163	
SLC38A2	Slc38a2	-0.076875076	
IRF9	Irf9	-0.07721345	
CALR	Calr	-0.07729182	
ALS2	Als2	-0.07761282	
CDC20	Cdc20	-0.07769331	
BMPR2	Bmpr2	-0.07780158	
SPATA7	Spata7	-0.07851374	
RAPGEF4	Rapgef4	-0.07852951	
RPL28	Rpl28	-0.07890688	
TMCC1	Tmcc1	-0.07899657	
C20orf173	6430550D23Rik	-0.07905703	
RAPGEF6	Rapgef6	-0.07937035	
SFXN2	Sfxn2	-0.07954805	
DIAPH2	Diaph2	-0.07967427	
CAMK2D	Camk2d	-0.080063544	
TNFSF9	Tnfsf9	-0.08040719	
ACTN1	Actn1	-0.080656834	
DDX21	Ddx21	-0.08068758	
TOP2B	Top2b	-0.08077371	
U2SURP	U2surp	-0.08084789	
TAGLN2	Tagln2	-0.0809415	
CAPG	Capg	-0.08099861	
SREK1IP1	Srek1ip1	-0.081098296	
MBTD1	Mbtd1	-0.08128016	
GK5	Gk5	-0.08143435	
RNF219	Rnf219	-0.082039915	
RRM2	Rrm2	-0.08208264	
ANXA5	Anxa5	-0.0822673	
HOOK2	Hook2	-0.08227142	
BANK1	Bank1	-0.082328774	
ITPR2	Itpr2	-0.08238724	
ASS1	Ass1	-0.08240001	
ATRX	Atrx	-0.08240372	
RHOH	Rhoh	-0.08253597	
NOP58	Nop58	-0.08254306	
TRIM59	Trim59	-0.08279967	
TAGAP	Tagap	-0.083461076	
LY6E	Ly6e	-0.08381337	
NIN	Nin	-0.084453024	
RB1CC1	Rb1cc1	-0.08463268	
ZNF773	Zfp772	-0.0847187	
SLC43A2	Slc43a2	-0.08481535	
SLC4A7	Slc4a7	-0.08504863	
LY6K	Ly6k	-0.08545996	
HOMER1	Homer1	-0.08546351	
CALCRL	Calcrl	-0.08551033	
FBXL22	Fbxl22	-0.08551418	
BIK	Bik	-0.08556041	
BAZ1B	Baz1b	-0.08558675	
LARP4B	Larp4b	-0.08578189	
ATF7IP	Atf7ip	-0.08591946	
SMS	Sms	-0.08597387	
GIGYF2	Gigyf2	-0.08604261	
DNAJA1	Dnaja1	-0.08664006	
MTSS1	Mtss1	-0.08711862	
CFLAR	Cflar	-0.087248854	
CA2	Car2	-0.08748899	
NSD3	Nsd3	-0.08819004	
PCLAF	Pclaf	-0.08821279	
SLC19A2	Slc19a2	-0.088881925	
SMC2	Smc2	-0.08919136	
NDC80	Ndc80	-0.08936587	
DGKA	Dgka	-0.090166725	
VPS37B	Vps37b	-0.09038646	
KIF21B	Kif21b	-0.09038941	
RALGPS2	Ralgps2	-0.09058625	
MAPK8	Mapk8	-0.09080711	
TNFSF8	Tnfsf8	-0.091249034	
WLS	Wls	-0.09150391	
CD3EAP	Cd3eap	-0.091867186	
TSC1	Tsc1	-0.09242593	
ACIN1	Acin1	-0.093198314	
KLK8	Klk8	-0.09334782	
MCM3	Mcm3	-0.093841724	
XRN2	Xrn2	-0.093868375	
ANKRD49	Ankrd49	-0.09395454	
LRP8	Lrp8	-0.09436054	
GNL3	Gnl3	-0.09450379	
PELI1	Peli1	-0.09474078	
GADD45A	Gadd45a	-0.09495329	
EPRS	Eprs	-0.09531055	
PRC1	Prc1	-0.09539268	
HLA-E	H2-T23	-0.09557116	
ULBP1	Ulbp1	-0.09557971	
DTL	Dtl	-0.09643038	
CBX5	Cbx5	-0.096472815	
S1PR1	S1pr1	-0.09667721	
NNT	Nnt	-0.09671951	
KIF22	Kif22	-0.09704743	
KCNA2	Kcna2	-0.09727778	
KLF13	Klf13	-0.098230734	
PLK4	Plk4	-0.09850359	
MCM6	Mcm6	-0.09945669	
SOCS1	Socs1	-0.09950819	
RPL23	Rpl23	-0.09967274	
CHCHD10	Chchd10	-0.09992191	
TNF	Tnf	-0.099961475	
ILF2	Ilf2	-0.101602726	
PSMB10	Psmb10	-0.10207001	
ZC3H8	Zc3h8	-0.10224551	
MYCBP2	Mycbp2	-0.1023037	
ARMC7	Armc7	-0.1036119	
XKRX	Xkrx	-0.10385718	
TOP2A	Top2a	-0.105065264	
STMN1	Stmn1	-0.10521647	
GRAP2	Grap2	-0.10592132	
EMB	Emb	-0.10641752	
FAM13B	Fam13b	-0.10700855	
SPTBN1	Sptbn1	-0.10702717	
RIF1	Rif1	-0.10705858	
MRPL52	Mrpl52	-0.107370585	
SMC6	Smc6	-0.10751697	
MTDH	Mtdh	-0.10769387	
SPC25	Spc25	-0.10819544	
KIF23	Kif23	-0.108322695	
BRD8	Brd8	-0.10948593	
CCDC34	Ccdc34	-0.110001564	
CEP290	Cep290	-0.11000641	
TUBA4A	Tuba4a	-0.11241652	
IGSF23	Igsf23	-0.1124186	
SIDT1	Sidt1	-0.11269441	
PSME2	Psme2	-0.113274194	
RPLP1	Rplp1	-0.113586485	
EMSY	Emsy	-0.11377525	
NOLC1	Nolc1	-0.113868386	
TECPR2	Tecpr2	-0.11532912	
BST2	Bst2	-0.11544662	
RNPEP	Rnpep	-0.11638386	
METTL1	Mettl1	-0.11728108	
RPS17	Rps17	-0.11757003	
CCND2	Ccnd2	-0.11761681	
SET	Set	-0.11765158	
AFAP1	Afap1	-0.117763095	
MAT2A	Mat2a	-0.1180858	
RAB3IP	Rab3ip	-0.11837687	
PCGF6	Pcgf6	-0.118500315	
DTX1	Dtx1	-0.11871277	
LDLR	Ldlr	-0.118765675	
CKS1B	Cks1b	-0.118889116	
EZH2	Ezh2	-0.119667046	
CERS6	Cers6	-0.121737786	
ZNF292	Zfp292	-0.121919416	
POLA1	Pola1	-0.12234505	
TIMELESS	Timeless	-0.124252014	
HNRNPA1	Hnrnpa1	-0.12445517	
DAPL1	Dapl1	-0.12542176	
FDPS	Fdps	-0.12761907	
PTOV1	Ptov1	-0.12768024	
ARL4C	Arl4c	-0.12811907	
MATK	Matk	-0.12815084	
HSPA8	Hspa8	-0.12854667	
KLF2	Klf2	-0.1286682	
ALS2CL	Als2cl	-0.12872882	
CDCA8	Cdca8	-0.12944832	
ATAD5	Atad5	-0.12949722	
ENO1	Eno1	-0.12972455	
TCERG1	Tcerg1	-0.1304081	
INSIG1	Insig1	-0.13053699	
MPHOSPH10	Mphosph10	-0.13075033	
CDCA7	Cdca7	-0.13174042	
CCR9	Ccr9	-0.13221674	
LEF1	Lef1	-0.13259172	
SRSF2	Srsf2	-0.13299896	
SOCS3	Socs3	-0.13377075	
DHFR	Dhfr	-0.1339386	
TMIE	Tmie	-0.1353451	
PCGF5	Pcgf5	-0.13544787	
RPL12	Rpl12	-0.13574687	
TUBB4B	Tubb4b	-0.13754301	
DKC1	Dkc1	-0.14035432	
BTG2	Btg2	-0.14067194	
RPS16	Rps16	-0.14085543	
FAM169B	Fam169b	-0.1412728	
FAM241A	Fam241a	-0.14149833	
LARP1	Larp1	-0.14162734	
PPA1	Ppa1	-0.14364225	
CCNB1	Ccnb1	-0.14376444	
SMC1A	Smc1a	-0.14459932	
EIF4A1	Eif4a1	-0.14496331	
TUBA1A	Tuba1a	-0.1451118	
PDLIM4	Pdlim4	-0.14524388	
RPL13	Rpl13	-0.14658995	
SH3BP5	Sh3bp5	-0.14758211	
FUBP1	Fubp1	-0.14796612	
RPS27	Rps27	-0.15053216	
ACTN2	Actn2	-0.15296222	
FABP5	Fabp5	-0.15436004	
SQLE	Sqle	-0.15502201	
SRM	Srm	-0.15573068	
LIG1	Lig1	-0.15596722	
TDGF1	Tdgf1	-0.15681662	
CDCA2	Cdca2	-0.15863921	
DUSP10	Dusp10	-0.15890345	
CD226	Cd226	-0.16179447	
MIF	Mif	-0.16301668	
IDI1	Idi1	-0.16627504	
NOP56	Nop56	-0.16662793	
RPS5	Rps5	-0.16692972	
RPL22L1	Rpl22l1	-0.16698848	
SLCO3A1	Slco3a1	-0.16775821	
BCL2	Bcl2	-0.16948608	
NPM1	Npm1	-0.17195344	
SPC24	Spc24	-0.17282866	
EEF1G	Eef1g	-0.1736496	
CDK1	Cdk1	-0.17727868	
FAM111A	Fam111a	-0.17742822	
BIRC5	Birc5	-0.17870763	
NCL	Ncl	-0.17879644	
RPS2	Rps2	-0.18309823	
LGALS1	Lgals1	-0.18351129	
TDRP	Tdrp	-0.18521088	
IL6R	Il6ra	-0.18899098	
NCOA7	Ncoa7	-0.18918414	
RGCC	Rgcc	-0.19156164	
LAT	Lat	-0.19361311	
KIAA0040	4930523C07Rik	-0.19409186	
RPS4Y1	Rps4x	-0.19455877	
HSPE1	Hspe1	-0.19718999	
IFNGR2	Ifngr2	-0.19982745	
PPP1R14B	Ppp1r14b	-0.2026938	
HSP90AA1	Hsp90aa1	-0.20347938	
CD8A	Cd8a	-0.20487475	
AUTS2	Auts2	-0.20592332	
EMP3	Emp3	-0.20708488	
CCR7	Ccr7	-0.20906118	
GPATCH4	Gpatch4	-0.21099134	
EIF5A	Eif5a	-0.21389143	
NPC2	Npc2	-0.21954347	
NME1	Nme1	-0.22484152	
IGFBP4	Igfbp4	-0.2279644	
TUBB	Tubb5	-0.22828047	
TUBA1B	Tuba1b	-0.23866273	
RPS20	Rps20	-0.23914656	
ITGB7	Itgb7	-0.259371	
HSP90AB1	Hsp90ab1	-0.2677741	
RPS29	Rps29	-0.26900372	
RPS7	Rps7	-0.27901554	
TSC22D3	Tsc22d3	-0.29781136	
RPS8	Rps8	-0.3007775	
RAMP1	Ramp1	-0.30592403	
RPS19	Rps19	-0.3106273	
TPT1	Tpt1	-0.3227496	
PTMA	Ptma	-0.3326814	
RPS24	Rps24	-0.3328368	
RPS3A	Rps3a1	-0.42236423	
